question_id,system,source,horizon_bucket,outcome,probability,brier,log_score,gate_decision,historical_analog_available
7b22d178be713b7564ebe8fb1ae33270d26df6856613e85c58e30ff73467ed10::2026-01-24,historical_evidence_blend,acled,short,0,0.04848797415245672,0.0023510836374093106,0.049702953494963294,none,False
7b22d178be713b7564ebe8fb1ae33270d26df6856613e85c58e30ff73467ed10::2026-01-24,search_llm_loop,acled,short,0,0.04417910301442612,0.0019517931431592749,0.045184729731636175,none,False
7b22d178be713b7564ebe8fb1ae33270d26df6856613e85c58e30ff73467ed10::2026-01-24,hybrid_analog_search,acled,short,0,0.04417910301442612,0.0019517931431592749,0.045184729731636175,search_fallback,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,aia_baseline,acled,short,0,0.3424273745054446,0.117256506810692,0.41920006400420573,none,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,evidence_graph_v1,acled,short,0,0.07824027939823416,0.0061215413203137455,0.08147069611197283,none,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,historical_analog,acled,short,0,0.10850000000000001,0.011772250000000003,0.114849841678942,none,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,historical_evidence_blend,acled,short,0,0.07824027939823416,0.0061215413203137455,0.08147069611197283,none,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,search_llm_loop,acled,short,0,0.07043539860310785,0.004961145376378688,0.0730389730018565,none,False
39c5b1a8f0aa3ee1a768e46ccdc5f1c1e002783ebe12f6ba97b44bb869efa7d5::2026-01-24,hybrid_analog_search,acled,short,0,0.07043539860310785,0.004961145376378688,0.0730389730018565,search_fallback,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,aia_baseline,acled,short,0,0.3424273745054446,0.117256506810692,0.41920006400420573,none,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,evidence_graph_v1,acled,short,0,0.07824027939823416,0.0061215413203137455,0.08147069611197283,none,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,historical_analog,acled,short,0,0.10850000000000001,0.011772250000000003,0.114849841678942,none,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,historical_evidence_blend,acled,short,0,0.07824027939823416,0.0061215413203137455,0.08147069611197283,none,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,search_llm_loop,acled,short,0,0.07043539860310785,0.004961145376378688,0.0730389730018565,none,False
93a724b0c420f128e996e873a82865c23ea53aaf6a2956e8be8d6b375e6c2894::2026-01-24,hybrid_analog_search,acled,short,0,0.07043539860310785,0.004961145376378688,0.0730389730018565,search_fallback,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
afeef9ddc9b6c6d1773d7a0a0ba5bc1df5a1ceb0a01ff1b2995082894c463896::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,aia_baseline,acled,mid,1,0.344829876189993,0.4292478911332198,1.0647040960634997,none,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,evidence_graph_v1,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,historical_analog,acled,mid,1,0.115,0.7832250000000001,2.162823150618887,none,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,historical_evidence_blend,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,search_llm_loop,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,none,False
24f48970b33655db3ef398f3f7e2b1312ff8f6a15ee8215caedefc18968d77ee::2026-04-24,hybrid_analog_search,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,search_fallback,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
7ee56ae14ece59ac25093d2d9262dc5b932f27e656a790ac22388826e6e3a4b3::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
b6731f4873a909384d27d0ffdc950be2060df2966878f2b2edf8ab4d8fbae363::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,aia_baseline,acled,mid,0,0.344829876189993,0.1189076435132059,0.42286034606349976,none,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,evidence_graph_v1,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,historical_analog,acled,mid,0,0.115,0.013225,0.12216763397420753,none,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,historical_evidence_blend,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,search_llm_loop,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,none,False
fc9f2a466cd4e1b13920afdcdf403d468f31124894ee70f56b95d420d84c5c66::2026-04-24,hybrid_analog_search,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,search_fallback,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,aia_baseline,acled,mid,0,0.344829876189993,0.1189076435132059,0.42286034606349976,none,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,evidence_graph_v1,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,historical_analog,acled,mid,0,0.115,0.013225,0.12216763397420753,none,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,historical_evidence_blend,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,search_llm_loop,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,none,False
a0d634ef1d2faff827cf4b6c0ad85e6c7defa785e0cfa1dd4651987baf269aa0::2026-04-24,hybrid_analog_search,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,search_fallback,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,aia_baseline,acled,mid,0,0.344829876189993,0.1189076435132059,0.42286034606349976,none,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,evidence_graph_v1,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,historical_analog,acled,mid,0,0.115,0.013225,0.12216763397420753,none,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,historical_evidence_blend,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,search_llm_loop,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,none,False
e0b9e5b9defdf81501ce852410053d9fda0f31b5d5f70d948fe3a2c591047595::2026-04-24,hybrid_analog_search,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,search_fallback,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,aia_baseline,acled,mid,1,0.344829876189993,0.4292478911332198,1.0647040960634997,none,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,evidence_graph_v1,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,historical_analog,acled,mid,1,0.115,0.7832250000000001,2.162823150618887,none,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,historical_evidence_blend,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,search_llm_loop,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,none,False
2e46df5b146400d2b997d510bae88153452d65e9a523828662d815911a017212::2026-04-24,hybrid_analog_search,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,search_fallback,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,aia_baseline,acled,mid,0,0.344829876189993,0.1189076435132059,0.42286034606349976,none,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,evidence_graph_v1,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,historical_analog,acled,mid,0,0.115,0.013225,0.12216763397420753,none,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,historical_evidence_blend,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,search_llm_loop,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,none,False
87c956de55d1ac0ea8afe8293c9447209ad5cc607a22c453043125c008ef7cc6::2026-04-24,hybrid_analog_search,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,search_fallback,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
216fc0f48a7f08603a466a09af87ca53545d9ee878fa9a695e697bf8eb51fdbf::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
f204ea050434e9fb052f4c78a38eeec59da9c8680eadc814c8e1145edfd5622f::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
0a81aa2d53af747a506dc58c0cb97875d737f3f35f7d9a3678307fc029b4de69::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
f45b61befcbd8c062dcce312ddd847c9d7384ab96d672d1d52636682170e6464::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,aia_baseline,acled,mid,0,0.344829876189993,0.1189076435132059,0.42286034606349976,none,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,evidence_graph_v1,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,historical_analog,acled,mid,0,0.115,0.013225,0.12216763397420753,none,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,historical_evidence_blend,acled,mid,0,0.08372455542711417,0.007009801181467913,0.08743825582810787,none,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,search_llm_loop,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,none,False
acc636ad694b7666aeba3df0f4980bb294c650e6df097329ad7f91532d95b253::2026-04-24,hybrid_analog_search,acled,mid,0,0.07559670926601535,0.0057148624518504505,0.07860684072889605,search_fallback,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
674ebd85626e739eb7a4b759c8afd13b9cb1900902fda976750ce2fa104c1573::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,aia_baseline,acled,mid,1,0.344829876189993,0.4292478911332198,1.0647040960634997,none,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,evidence_graph_v1,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,historical_analog,acled,mid,1,0.115,0.7832250000000001,2.162823150618887,none,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,historical_evidence_blend,acled,mid,1,0.08372455542711417,0.8395606903272395,2.4802229702339815,none,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,search_llm_loop,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,none,False
7074f97f63686c6cac8ec37d318af7722047d478afd67ec07489c18b2634b5f8::2026-04-24,hybrid_analog_search,acled,mid,1,0.07559670926601535,0.8545214439198198,2.5823425249713408,search_fallback,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
ff6ddb84aeb6fa873054302a4c05d0641384836ea11b3e4a40dc7c044d156aa5::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
0cce8e2e3c7450545404b68c54bef00a17e1d48b0bec8d863ca3780cea83c9dc::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
3ca0979645976ff5355304f9b516663a361f953fa9ad0947f06f169c9b114c27::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
083f66e07d74d628962b76e05defc427f50cc21ade66a6b775ea6af83ca833b8::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,evidence_graph_v1,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,historical_analog,acled,mid,0,0.07650000000000001,0.0058522500000000015,0.0795844793428424,none,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,historical_evidence_blend,acled,mid,0,0.05310449193389701,0.0028200870635573328,0.05456653183527585,none,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,search_llm_loop,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,none,False
342a14e2377140e8a95d331b6c112002f902a6bacd1017b3ead112d3438b6bb1::2026-04-24,hybrid_analog_search,acled,mid,0,0.04840624556655696,0.0023431646098498156,0.0496170638016032,search_fallback,False
25c3f1b2e05b73f6803f231e4f0f12b9c9e87f6fbbc9d8c2fd71044ab729fdd7::2026-04-24,aia_baseline,acled,mid,0,0.32957122034888203,0.10861718928225135,0.39983780166182686,none,False
